C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285495.wav|दिक्क नै लाग्ने गरी ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285496.wav|हेटौंडा सफा हुनुको कारण मयुरी हरु धेरै प्रयोग हुनुले पनि होला है क्रीतिका ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285497.wav|अहिले वर्षमा झन्डै सयवटा चलचित्र रिलिज हुन्छन् ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285498.wav|हो हेटौडा पनि धेरै सफा छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285583.wav|यसपाली केही सिक्न सक्छु कि।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285584.wav|त्यसो भए उत्कृष्ठ हुन्छ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285585.wav|बज्यो घण्टी टिङ्टिङ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285587.wav|धूलो र हिलो नसहे हामी के नेपाली ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285588.wav|मलाई त तार मात्र बजाउन आउँछ । ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285615.wav|म त कलेजमा छु ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285616.wav|नाच गान गर्दै जाँदा, हुँदै गयो राती ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285617.wav|आफू चुनाव जित्न जे गर्न पनि पछि नपर्ने देखिएको छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285618.wav|मेरो वस्त्र धुनु छ कति बेला क्याम्पसबाट रूम पुग्नु भाको छ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285619.wav|समय र परिस्थित नै यस्तै भयो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285725.wav|साबुन पानीले मिचिमिचि हात धुँदा, पखाला र अन्य सरुवारोगबाट बच्न सक्छौं ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285727.wav|म त अहिले फिलिम हेरेर बसिराछु ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285728.wav|सबैलाई शुभप्रभात है ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36285729.wav|हुन्छ नुतन दाई ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286421.wav|काठमाडौ सहर हेर्दा लाग्छ रहर ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286423.wav|हाहा! रेनकोट छैन?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286424.wav|उनीहरू ठगिँदा र विस्थापित हुँदा पनि नगरपालिका र दलाल नै फाइदामा ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286426.wav|ए, ल ल, राम्रो सँग तयारी गर ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286427.wav|मायाले बोलायो मलाई मायाले बोलायो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286546.wav|निर्मलको घरको ठेगाना के हो?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286547.wav|आजको दिन मेरो त मज्जाको गयो।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286548.wav|मलाई धेरै दिक्क लाग्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286549.wav|कुनै लेखिएको वाक्य को अधिकार वाहक कसरी पत्ता लगाइन्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286550.wav|जाँदै छु टाढा भारी छ मन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286566.wav|चित्त दुख्यो निकै ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286567.wav|मलाई एउटा जुत्ता किन्नु पर्ने थियो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286568.wav|दाइ, दुइटा रोटी बनाइदिनुन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286569.wav|स्वास्थ्यको लागि अलि ठिक नहोला कि होटलको खाना ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286570.wav|बिस्तारै बिस्तारै गफ पनि बढ्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286591.wav|मलाई मनपर्ने हवाइजहाज मध्य एक हो यो जहाज ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286592.wav|अहिले सबै पैसा सकेपछि भोलिको लागि चै कहाँबाट ल्याउने हो।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286593.wav|जामुनोको हाँगामा छुने बनाइदेऊ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286594.wav|हो अवश्य जित्छ आज!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286595.wav|यतिन्जेल भित्तामा हेर्ने बाहेक अरु केही काम भएन मेरो।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286611.wav|जन्मजात अल्छी न परिस भाई!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286612.wav|भोली त बिहानै कलेज जानु पर्ने छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286613.wav|केही असर पर्दैन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286614.wav|वैदिक सनातन एवं प्राकृतिक धर्ममा विश्वास गर्ने नेपालीहरूले मनाउने प्रमुख पर्व दसैं हो।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36286615.wav|केटाहरुले धेरै नबोलेर त्यो पनि बोल्न छोड्यो जस्तो छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36287723.wav|मलाई पनि तेस्तै लागिराछ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36287724.wav|यो गोरखधन्दा बिस्तारै बुझेको थिए ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36287725.wav|सबै मिली पकाए, खाना मीठो मीठो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36287727.wav|हो नि, तीन दिन सम्म खुट्टा दुखेर हैरान भएको थियो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36287728.wav|त्यसमाथि जमिन फिर्ता हुँदा सुवर्ण जी जीवित पनि थिएनन् ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341696.wav|नगरपालिकासँग मिलेर कुनै दलालले पहिला उनीहरूको योजनामा सपना जोड्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341698.wav|ए हनिनैसक्यो?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341702.wav|कलाले मानिसको त्यो क्षमतालाई थप परिस्कृत बनाउँछ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341704.wav|हाम्रो लक्ष्य पूरा भयो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341705.wav|यो हाहा भन्ने प्रतिक्रिया नजनाउदै राम्रो होला ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341875.wav|रणनीति नै त्यही थियो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341876.wav|म चाहि अब एकछिनमा दाल पिएर सुत्छु ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341881.wav|ऐतिहासिक रूपमै नेपाली राज्य गरिबविरोधी थियो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341884.wav|धेरै धेरै शुभकामना दाइ,राम्रो तयारी गर्नुहोला ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341951.wav|पुच्छर डोला डोला ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341952.wav|अहिले नै के गर्ने सोचेको छन् ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341953.wav|गाउँले र छिमेकी गाउँका भाइहरू पनि थिए ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36341955.wav|सागभात थालमा, कचौरामा दही ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342016.wav|रमाइलो नै हुन्छ जे होस् ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342022.wav|बडार्नु पर्ने कसिंगर हावा ले उडायो
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342025.wav|जे आउँछ मजाले पचाउँछ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342027.wav|ठमेल तिर सन्दिप भाइलाई ठगेछ आज ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342153.wav|हामी चितवन हुदा धेरै पटक दामन,सहिद स्मारक गएका छौ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342155.wav|एक पाथी पारौं, आठमाना हाली ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342156.wav|एउटा गीत सुन्नुपर्यो अब ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342158.wav|भोली म घर तर्फ लाग्छु होला।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342159.wav|वाक्यहरु धेरै भएर चल्नै छोडेछ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342208.wav|के गर्नु दाइ सम्झिदा रुनु मन लाग्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342211.wav|तिम्रो नाम के रे?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342213.wav|म त छाता बोकेर अफिसतिर अाइसके ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342214.wav|के तपाईंहरुसँग यस्तोखालको जाम बाट उन्मुक्ती पाउने उपाय छ त?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342252.wav|हाहा अँ सुरुवात, धन्यवाद सुझाव को लागि ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342255.wav|यी ब्यापारिहरु पनि,अलि बिश्वास गर्न लाएक छैनन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342259.wav|तुलसीलाई सधैं बत्ती दिनु पर्छ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342261.wav|तनाव हुने रैछ पानी परेको बेलामा कतै जानुपर्यो भने त ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342297.wav|सामाजिक सञ्जालमा पनि साझा गर्नु पर्यो अब।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342299.wav|यता नजिकै मीठो खाजा पाइने रेस्टुरा कता छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342301.wav|आज खाजामा के छ दिदि?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342305.wav|हो तर गुमाउनु केही थिएन रुसलाई ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342306.wav|यो भोकको भात अनि रक्सीको मात किन सबलाई मीठो लाग्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342354.wav|नत्र अरू शमशेरका सम्पत्ति पनि त खोसिने थिए ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342355.wav|सबै जना कता व्यस्त हो?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342357.wav|रबि, तिम्रो स्वास्थ्य कस्तो छ अाजभोलि?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342359.wav|पानी परेको बेलामा घर मै सुती रहन मन लाग्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342361.wav|बबाल छ है निर्मल भाइ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342408.wav|मैले हेरे दाइ हिजोको खेल ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342410.wav|मेरो घर चै विराटनगर हो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342411.wav|सुमनलाई कुनै किसिमको ज्याला तिर्ने गरिएको थिएन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342412.wav|नेपालले विश्वकप प्रतियोगिता खेल्ने कहिले होला?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342413.wav|यो पृष्ठबारे कुनै पनि जानकारी उपलब्ध छैन।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342454.wav|मलाई राम्रो चलचित्र हेर्न मन छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342456.wav|तपाईंहरूले आफ्नै जिउको भरमा हुनसम्मको अग्लो धरहरा बनाउनुपर्नेछ
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342458.wav|मैले मेरो दिन यस वाक्यबाट सुरु गरे है त!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342462.wav|मेरो ल्याप्टप मर्मत गराउन गएका थियौँ!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342467.wav|नेपाल आइसकेको थिएन आउने क्रममा थियो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342534.wav|गाह्रो प्रश्न सोध्नु भयो दाई ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342540.wav|अब दिनभरिको थकाइ मेटाउन गए है म ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342545.wav|आज परीक्षा हुन्न जस्तो छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_36342547.wav|मलाई गीत गाउन रमाइलो लाग्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37300094.wav|बज्न थाल्यो तिरिरी ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37300095.wav|दस पटक फेरिए पनि सरकार ठूला डिलरको दाहिना नै रह्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37300096.wav|आरोहण खुलेका अन्य हिमालमा पनि पारखीका पाइला पुगिसके ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37300097.wav|पानामाको पोष्टमा आधा दर्जन गोल!!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37300098.wav|बिहे गर्नुपर्छ कि के हो केटा?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37533370.wav|को को के के गर्दै हुनुहुन्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37533371.wav|हामीलाई चाहिने चै दश हजार वाक्यहरु हो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37533372.wav|यो लिन्कको प्रयोग गरेर प्रज्वललाई यो समुहमा समावेश गराउ है त ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37533373.wav|पौडी खेल तर खुट्टा चै नफर्काउ है ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37533374.wav|पेट्रोलको भाउ कति छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37533375.wav|यदि मैले कुनै वाक्य लेखे भने, त्यो वाक्यमा स्वत मेरो अधिकार हुन्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37533376.wav|भोलिको योजना के छ त नी?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37533377.wav|अनि फेरि पौडी खेल्न जानुपर्छ है ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37533378.wav|तर मैले चाहेको खण्डमा मैले अरुलाई त्यो वाक्य प्रयोग गर्ने अधिकार दिन पाउछु ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37533379.wav|स्कुल जाने बेलामा ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_41861822.wav|म खाना पकाउँदै छु ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314089.wav|म पनि जान्छु है त अहिले लाई ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314090.wav|थाहा छैन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314091.wav|म खाना पकाउँदै छु ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314092.wav|तिमी हराएर हो नि भाई ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314093.wav|हैन, जर्मनी समुह चरणबाट बहिरिने सम्भावना धेरै देख्छु म त ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314112.wav|मैले फुकें बाँसुरी ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314113.wav|आज राती धेरै ठुलो पानी पर्छ होला ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314114.wav|तिमी के के गर्न सक्छौ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314115.wav|रामुलाई कसैले काका भन्छ कि भन्दैन?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314116.wav|बाटो खास्सै राम्रो त् छैन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314123.wav|गर्दिन म अलमल ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314124.wav|नतिजा आफ्नो पोल्टामा परेन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314125.wav|नसके खुला स्थानलाई खुलै राख्ने चाहना ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314126.wav|यस्ता समस्याहरु चाडै समाधान हुन दाइ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314127.wav|तपाईंलाई मन परेको फिल्म तपाईंका लागि राम्रो, नपरेको नराम्रो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314138.wav|सर्भर बन्द भएको रहेछ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314139.wav|ल केटा, राति बस्नुपर्छ अब एकदिन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314142.wav|अब हेर्न मजा आउने भयो।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314143.wav|धेरै फिलिम हेर्न पनि हुदैँन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314170.wav|साथी तिमी बेनी बजार गएको छौ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314171.wav|प्रतियोगिताको तुल पढेपछि टोम्मी रिसी रिक्सा अनि टेक टुक् टुक् भेट्न उत्निखेरै हिँड्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314172.wav|हामी सबै मिलेर गरे पक्का पनि सकिन्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314173.wav|को को के के गर्दै हनुहुन्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314174.wav|मलाई बाबालाई फोन गर्न याद दिलाउ है ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314177.wav|यता नजिक कुनै जुत्ता पसल छ त?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_35314178.wav|राम्रो खेल खेल्नेले ।
